Train_ID,Train_Number,Train_Name,Train_Type,Source_Station,Destination_Station,Distance_KM,Service_Frequency,Zone_Code,Start_Time,End_Time
892,12892,Kolkata Mail Express,Mail,WC02,WC07,235,Weekly,SER,13:02,02:39
893,12893,Hubballi Passenger Express,Passenger,WC05,WR02,317,Bi-weekly,SWR,07:35,15:26
894,12894,Chennai Vande Bharat Express,Vande Bharat,WC08,WR05,298,Daily,SR,18:56,20:44
895,12895,Jabalpur Express Express,Express,WR03,WR08,1013,Weekly,WCR,20:29,03:51
896,12896,Mumbai Superfast Express,Superfast,WR06,CR03,822,Bi-weekly,WR,21:22,19:32
897,12897,Mumbai Mail Express,Mail,CR01,CR06,1164,Daily,CR,06:50,01:28
898,12898,Kolkata Passenger Express,Passenger,CR04,ER01,935,Weekly,ER,12:15,15:23
899,12899,Hajipur Vande Bharat Express,Vande Bharat,CR07,ER04,516,Bi-weekly,ECR,04:41,06:18
900,12900,Bhubaneswar Express Express,Express,ER02,ER07,1534,Daily,ECoR,07:23,05:20
901,12901,New Delhi Superfast Express,Superfast,ER05,EC02,1687,Weekly,NR,12:59,17:01
902,12902,Prayagraj Mail Express,Mail,ER08,EC05,958,Bi-weekly,NCR,06:35,06:57
903,12903,Gorakhpur Passenger Express,Passenger,EC03,EC08,774,Daily,NER,12:07,20:54
904,12904,Guwahati Vande Bharat Express,Vande Bharat,EC06,EC03,1921,Weekly,NFR,08:03,16:25
905,12905,Jaipur Express Express,Express,EC01,EC06,2377,Bi-weekly,NWR,16:32,22:48
906,12906,Secunderabad Superfast Express,Superfast,EC04,NR01,1143,Daily,SCR,00:05,10:33
907,12907,Bilaspur Mail Express,Mail,EC07,NR04,149,Weekly,SECR,02:42,17:01
908,12908,Kolkata Passenger Express,Passenger,NR02,NR07,1257,Bi-weekly,SER,01:43,19:52
909,12909,Hubballi Vande Bharat Express,Vande Bharat,NR05,NC02,1467,Daily,SWR,14:55,14:26
910,12910,Chennai Express Express,Express,NR08,NC05,1830,Weekly,SR,13:50,12:52
911,12911,Jabalpur Superfast Express,Superfast,NC03,NC08,184,Bi-weekly,WCR,00:05,12:42
912,12912,Mumbai Mail Express,Mail,NC06,NE03,581,Daily,WR,03:51,17:38
913,12913,Mumbai Passenger Express,Passenger,NE01,NE06,1213,Weekly,CR,09:01,04:53
914,12914,Kolkata Vande Bharat Express,Vande Bharat,NE04,NF01,866,Bi-weekly,ER,16:42,07:12
915,12915,Hajipur Express Express,Express,NE07,NF04,1684,Daily,ECR,02:29,20:42
916,12916,Bhubaneswar Superfast Express,Superfast,NF02,NF07,1852,Weekly,ECoR,01:11,06:17
917,12917,New Delhi Mail Express,Mail,NF05,NW02,530,Bi-weekly,NR,22:09,16:35
918,12918,Prayagraj Passenger Express,Passenger,NF08,NW05,1496,Daily,NCR,04:18,13:17
919,12919,Gorakhpur Vande Bharat Express,Vande Bharat,NW03,NW08,1690,Weekly,NER,00:04,16:37
920,12920,Guwahati Express Express,Express,NW06,SC03,180,Bi-weekly,NFR,20:00,21:43
921,12921,Jaipur Superfast Express,Superfast,SC01,SC06,2372,Daily,NWR,21:18,17:12
922,12922,Secunderabad Mail Express,Mail,SC04,SE01,1174,Weekly,SCR,05:29,20:26
923,12923,Bilaspur Passenger Express,Passenger,SC07,SE04,294,Bi-weekly,SECR,07:47,11:33
924,12924,Kolkata Vande Bharat Express,Vande Bharat,SE02,SE07,1080,Daily,SER,06:35,14:53
925,12925,Hubballi Express Express,Express,SE05,SE02,1513,Weekly,SWR,22:49,01:23
926,12926,Chennai Superfast Express,Superfast,SE08,SE05,972,Bi-weekly,SR,00:10,17:21
927,12927,Jabalpur Mail Express,Mail,SE03,SE08,423,Daily,WCR,06:16,04:06
928,12928,Mumbai Passenger Express,Passenger,SE06,SW03,1852,Weekly,WR,18:29,14:55
929,12929,Mumbai Vande Bharat Express,Vande Bharat,SW01,SW06,2034,Bi-weekly,CR,00:57,01:01
930,12930,Kolkata Express Express,Express,SW04,SR01,1015,Daily,ER,17:04,06:15
931,12931,Hajipur Superfast Express,Superfast,SW07,SR04,1001,Weekly,ECR,22:19,04:07
932,12932,Bhubaneswar Mail Express,Mail,SR02,SR07,539,Bi-weekly,ECoR,03:34,09:29
933,12933,New Delhi Passenger Express,Passenger,SR05,WC02,2010,Daily,NR,13:09,08:18
934,12934,Prayagraj Vande Bharat Express,Vande Bharat,SR08,WC05,1998,Weekly,NCR,07:08,16:25
935,12935,Gorakhpur Express Express,Express,WC03,WC08,302,Bi-weekly,NER,15:12,19:49
936,12936,Guwahati Superfast Express,Superfast,WC06,WR03,937,Daily,NFR,12:34,15:04
937,12937,Jaipur Mail Express,Mail,WR01,WR06,833,Weekly,NWR,03:41,01:31
938,12938,Secunderabad Passenger Express,Passenger,WR04,CR01,1768,Bi-weekly,SCR,21:17,00:43
939,12939,Bilaspur Vande Bharat Express,Vande Bharat,WR07,CR04,83,Daily,SECR,01:59,19:42
940,12940,Kolkata Express Express,Express,CR02,CR07,2018,Weekly,SER,01:05,06:01
941,12941,Hubballi Superfast Express,Superfast,CR05,ER02,2140,Bi-weekly,SWR,01:32,19:44
942,12942,Chennai Mail Express,Mail,CR08,ER05,624,Daily,SR,10:32,17:25
943,12943,Jabalpur Passenger Express,Passenger,ER03,ER08,741,Weekly,WCR,18:53,11:01
944,12944,Mumbai Vande Bharat Express,Vande Bharat,ER06,EC03,1241,Bi-weekly,WR,20:59,09:09
945,12945,Mumbai Express Express,Express,EC01,EC06,1407,Daily,CR,19:56,01:17
946,12946,Kolkata Superfast Express,Superfast,EC04,EC01,1188,Weekly,ER,02:53,02:39
947,12947,Hajipur Mail Express,Mail,EC07,EC04,2211,Bi-weekly,ECR,15:45,06:49
948,12948,Bhubaneswar Passenger Express,Passenger,EC02,EC07,1051,Daily,ECoR,01:21,08:31
949,12949,New Delhi Vande Bharat Express,Vande Bharat,EC05,NR02,694,Weekly,NR,10:25,07:41
950,12950,Prayagraj Express Express,Express,EC08,NR05,788,Bi-weekly,NCR,17:15,19:21
951,12951,Gorakhpur Superfast Express,Superfast,NR03,NR08,174,Daily,NER,03:48,20:12
952,12952,Guwahati Mail Express,Mail,NR06,NC03,1476,Weekly,NFR,13:08,10:41
953,12953,Jaipur Passenger Express,Passenger,NC01,NC06,2323,Bi-weekly,NWR,19:05,05:26
954,12954,Secunderabad Vande Bharat Express,Vande Bharat,NC04,NE01,429,Daily,SCR,13:00,02:02
955,12955,Bilaspur Express Express,Express,NC07,NE04,765,Weekly,SECR,17:10,22:16
956,12956,Kolkata Superfast Express,Superfast,NE02,NE07,184,Bi-weekly,SER,07:44,02:04
957,12957,Hubballi Mail Express,Mail,NE05,NF02,2050,Daily,SWR,13:20,17:50
958,12958,Chennai Passenger Express,Passenger,NE08,NF05,913,Weekly,SR,12:00,07:35
959,12959,Jabalpur Vande Bharat Express,Vande Bharat,NF03,NF08,537,Bi-weekly,WCR,22:58,05:23
960,12960,Mumbai Express Express,Express,NF06,NW03,519,Daily,WR,11:07,08:33
961,12961,Mumbai Superfast Express,Superfast,NW01,NW06,1499,Weekly,CR,13:13,18:41
962,12962,Kolkata Mail Express,Mail,NW04,SC01,1827,Bi-weekly,ER,10:53,08:48
963,12963,Hajipur Passenger Express,Passenger,NW07,SC04,552,Daily,ECR,05:31,12:44
964,12964,Bhubaneswar Vande Bharat Express,Vande Bharat,SC02,SC07,769,Weekly,ECoR,20:19,12:55
965,12965,New Delhi Express Express,Express,SC05,SE02,1331,Bi-weekly,NR,15:54,22:29
966,12966,Prayagraj Superfast Express,Superfast,SC08,SE05,1047,Daily,NCR,04:32,21:29
967,12967,Gorakhpur Mail Express,Mail,SE03,SE08,888,Weekly,NER,02:23,05:58
968,12968,Guwahati Passenger Express,Passenger,SE06,SE03,1304,Bi-weekly,NFR,03:04,19:55
969,12969,Jaipur Vande Bharat Express,Vande Bharat,SE01,SE06,1850,Daily,NWR,02:05,04:45
970,12970,Secunderabad Express Express,Express,SE04,SW01,1855,Weekly,SCR,19:05,03:54
971,12971,Bilaspur Superfast Express,Superfast,SE07,SW04,2234,Bi-weekly,SECR,16:06,01:03
972,12972,Kolkata Mail Express,Mail,SW02,SW07,1685,Daily,SER,19:37,06:45
973,12973,Hubballi Passenger Express,Passenger,SW05,SR02,217,Weekly,SWR,19:53,16:52
974,12974,Chennai Vande Bharat Express,Vande Bharat,SW08,SR05,1439,Bi-weekly,SR,10:19,21:41
975,12975,Jabalpur Express Express,Express,SR03,SR08,521,Daily,WCR,22:03,13:11
976,12976,Mumbai Superfast Express,Superfast,SR06,WC03,1621,Weekly,WR,09:26,15:45
977,12977,Mumbai Mail Express,Mail,WC01,WC06,961,Bi-weekly,CR,22:29,03:00
978,12978,Kolkata Passenger Express,Passenger,WC04,WR01,549,Daily,ER,15:32,07:28
979,12979,Hajipur Vande Bharat Express,Vande Bharat,WC07,WR04,2024,Weekly,ECR,13:03,01:28
980,12980,Bhubaneswar Express Express,Express,WR02,WR07,1017,Bi-weekly,ECoR,19:34,17:35
981,12981,New Delhi Superfast Express,Superfast,WR05,CR02,881,Daily,NR,15:37,16:11
982,12982,Prayagraj Mail Express,Mail,WR08,CR05,1568,Weekly,NCR,06:47,18:37
983,12983,Gorakhpur Passenger Express,Passenger,CR03,CR08,2276,Bi-weekly,NER,12:01,13:46
984,12984,Guwahati Vande Bharat Express,Vande Bharat,CR06,ER03,314,Daily,NFR,02:16,19:31
985,12985,Jaipur Express Express,Express,ER01,ER06,2345,Weekly,NWR,20:33,15:19
986,12986,Secunderabad Superfast Express,Superfast,ER04,EC01,289,Bi-weekly,SCR,09:35,04:13
987,12987,Bilaspur Mail Express,Mail,ER07,EC04,114,Daily,SECR,16:53,19:22
988,12988,Kolkata Passenger Express,Passenger,EC02,EC07,1456,Weekly,SER,22:35,06:20
989,12989,Hubballi Vande Bharat Express,Vande Bharat,EC05,EC02,1766,Bi-weekly,SWR,10:50,19:02
990,12990,Chennai Express Express,Express,EC08,EC05,1758,Daily,SR,08:31,06:22
991,12991,Jabalpur Superfast Express,Superfast,EC03,EC08,846,Weekly,WCR,01:46,03:22
992,12992,Mumbai Mail Express,Mail,EC06,NR03,527,Bi-weekly,WR,03:22,21:56
993,12993,Mumbai Passenger Express,Passenger,NR01,NR06,965,Daily,CR,11:59,05:56
994,12994,Kolkata Vande Bharat Express,Vande Bharat,NR04,NC01,325,Weekly,ER,05:20,00:48
995,12995,Hajipur Express Express,Express,NR07,NC04,2064,Bi-weekly,ECR,08:50,17:48
996,12996,Bhubaneswar Superfast Express,Superfast,NC02,NC07,1942,Daily,ECoR,13:06,21:36
997,12997,New Delhi Mail Express,Mail,NC05,NE02,2170,Weekly,NR,22:11,09:11
998,12998,Prayagraj Passenger Express,Passenger,NC08,NE05,198,Bi-weekly,NCR,22:55,21:53
999,12999,Gorakhpur Vande Bharat Express,Vande Bharat,NE03,NE08,1585,Daily,NER,12:59,12:38
1000,13000,Guwahati Express Express,Express,NE06,NF03,571,Weekly,NFR,17:49,15:29
1001,13001,Jaipur Superfast Express,Superfast,NF01,NF06,539,Bi-weekly,NWR,00:37,15:46
1002,13002,Secunderabad Mail Express,Mail,NF04,NW01,2285,Daily,SCR,11:49,16:16
1003,13003,Bilaspur Passenger Express,Passenger,NF07,NW04,2040,Weekly,SECR,01:35,21:39
1004,13004,Kolkata Vande Bharat Express,Vande Bharat,NW02,NW07,2253,Bi-weekly,SER,01:31,17:38
1005,13005,Hubballi Express Express,Express,NW05,SC02,2122,Daily,SWR,10:40,09:52
1006,13006,Chennai Superfast Express,Superfast,NW08,SC05,357,Weekly,SR,05:05,16:13
1007,13007,Jabalpur Mail Express,Mail,SC03,SC08,815,Bi-weekly,WCR,19:21,03:01
1008,13008,Mumbai Passenger Express,Passenger,SC06,SE03,605,Daily,WR,21:32,22:12
1009,13009,Mumbai Vande Bharat Express,Vande Bharat,SE01,SE06,895,Weekly,CR,03:23,12:48
1010,13010,Kolkata Express Express,Express,SE04,SE01,933,Bi-weekly,ER,17:37,06:54
1011,13011,Hajipur Superfast Express,Superfast,SE07,SE04,1087,Daily,ECR,03:57,21:02
1012,13012,Bhubaneswar Mail Express,Mail,SE02,SE07,2173,Weekly,ECoR,21:49,05:37
1013,13013,New Delhi Passenger Express,Passenger,SE05,SW02,1328,Bi-weekly,NR,14:36,14:30
1014,13014,Prayagraj Vande Bharat Express,Vande Bharat,SE08,SW05,1681,Daily,NCR,12:00,00:57
1015,13015,Gorakhpur Express Express,Express,SW03,SW08,2189,Weekly,NER,13:10,17:08
1016,13016,Guwahati Superfast Express,Superfast,SW06,SR03,955,Bi-weekly,NFR,07:00,18:30
1017,13017,Jaipur Mail Express,Mail,SR01,SR06,813,Daily,NWR,11:00,10:31
1018,13018,Secunderabad Passenger Express,Passenger,SR04,WC01,868,Weekly,SCR,19:14,03:31
1019,13019,Bilaspur Vande Bharat Express,Vande Bharat,SR07,WC04,2138,Bi-weekly,SECR,08:02,22:26
1020,13020,Kolkata Express Express,Express,WC02,WC07,481,Daily,SER,14:19,21:17
1021,13021,Hubballi Superfast Express,Superfast,WC05,WR02,1356,Weekly,SWR,12:14,11:06
1022,13022,Chennai Mail Express,Mail,WC08,WR05,1573,Bi-weekly,SR,17:57,07:17
1023,13023,Jabalpur Passenger Express,Passenger,WR03,WR08,1353,Daily,WCR,15:59,00:14
1024,13024,Mumbai Vande Bharat Express,Vande Bharat,WR06,CR03,688,Weekly,WR,05:27,20:01
1025,13025,Mumbai Express Express,Express,CR01,CR06,1972,Bi-weekly,CR,14:36,15:06
1026,13026,Kolkata Superfast Express,Superfast,CR04,ER01,1812,Daily,ER,05:30,15:36
1027,13027,Hajipur Mail Express,Mail,CR07,ER04,829,Weekly,ECR,09:28,00:43
1028,13028,Bhubaneswar Passenger Express,Passenger,ER02,ER07,311,Bi-weekly,ECoR,10:39,01:59
1029,13029,New Delhi Vande Bharat Express,Vande Bharat,ER05,EC02,955,Daily,NR,00:39,12:38
1030,13030,Prayagraj Express Express,Express,ER08,EC05,1822,Weekly,NCR,10:49,08:32
1031,13031,Gorakhpur Superfast Express,Superfast,EC03,EC08,447,Bi-weekly,NER,14:15,16:48
1032,13032,Guwahati Mail Express,Mail,EC06,EC03,2072,Daily,NFR,21:07,03:55
1033,13033,Jaipur Passenger Express,Passenger,EC01,EC06,963,Weekly,NWR,00:17,19:21
1034,13034,Secunderabad Vande Bharat Express,Vande Bharat,EC04,NR01,258,Bi-weekly,SCR,16:11,08:00
1035,13035,Bilaspur Express Express,Express,EC07,NR04,1476,Daily,SECR,10:52,07:12
1036,13036,Kolkata Superfast Express,Superfast,NR02,NR07,465,Weekly,SER,04:27,02:24
1037,13037,Hubballi Mail Express,Mail,NR05,NC02,2062,Bi-weekly,SWR,17:38,20:46
1038,13038,Chennai Passenger Express,Passenger,NR08,NC05,1593,Daily,SR,19:07,18:17
1039,13039,Jabalpur Vande Bharat Express,Vande Bharat,NC03,NC08,1780,Weekly,WCR,21:29,02:22
1040,13040,Mumbai Express Express,Express,NC06,NE03,1023,Bi-weekly,WR,21:56,13:57
1041,13041,Mumbai Superfast Express,Superfast,NE01,NE06,1092,Daily,CR,09:50,15:31
1042,13042,Kolkata Mail Express,Mail,NE04,NF01,1139,Weekly,ER,16:45,11:01
1043,13043,Hajipur Passenger Express,Passenger,NE07,NF04,316,Bi-weekly,ECR,03:27,14:48
1044,13044,Bhubaneswar Vande Bharat Express,Vande Bharat,NF02,NF07,619,Daily,ECoR,18:39,01:21
1045,13045,New Delhi Express Express,Express,NF05,NW02,782,Weekly,NR,20:55,18:31
1046,13046,Prayagraj Superfast Express,Superfast,NF08,NW05,1223,Bi-weekly,NCR,07:46,01:16
1047,13047,Gorakhpur Mail Express,Mail,NW03,NW08,393,Daily,NER,11:17,04:22
1048,13048,Guwahati Passenger Express,Passenger,NW06,SC03,2077,Weekly,NFR,12:49,21:54
1049,13049,Jaipur Vande Bharat Express,Vande Bharat,SC01,SC06,894,Bi-weekly,NWR,20:54,22:21
1050,13050,Secunderabad Express Express,Express,SC04,SE01,609,Daily,SCR,13:55,20:34
1051,13051,Bilaspur Superfast Express,Superfast,SC07,SE04,426,Weekly,SECR,09:42,12:20
1052,13052,Kolkata Mail Express,Mail,SE02,SE07,874,Bi-weekly,SER,01:17,15:14
1053,13053,Hubballi Passenger Express,Passenger,SE05,SE02,2384,Daily,SWR,01:35,11:49
1054,13054,Chennai Vande Bharat Express,Vande Bharat,SE08,SE05,2139,Weekly,SR,12:37,16:31
1055,13055,Jabalpur Express Express,Express,SE03,SE08,508,Bi-weekly,WCR,09:14,10:36
1056,13056,Mumbai Superfast Express,Superfast,SE06,SW03,565,Daily,WR,05:49,08:11
1057,13057,Mumbai Mail Express,Mail,SW01,SW06,1734,Weekly,CR,16:49,17:59
1058,13058,Kolkata Passenger Express,Passenger,SW04,SR01,1413,Bi-weekly,ER,06:51,06:17
1059,13059,Hajipur Vande Bharat Express,Vande Bharat,SW07,SR04,2002,Daily,ECR,20:20,16:55
1060,13060,Bhubaneswar Express Express,Express,SR02,SR07,1933,Weekly,ECoR,00:39,03:50
1061,13061,New Delhi Superfast Express,Superfast,SR05,WC02,235,Bi-weekly,NR,22:10,09:14
1062,13062,Prayagraj Mail Express,Mail,SR08,WC05,1968,Daily,NCR,09:44,01:27
1063,13063,Gorakhpur Passenger Express,Passenger,WC03,WC08,2193,Weekly,NER,21:12,09:24
1064,13064,Guwahati Vande Bharat Express,Vande Bharat,WC06,WR03,1391,Bi-weekly,NFR,12:06,17:13
1065,13065,Jaipur Express Express,Express,WR01,WR06,810,Daily,NWR,19:41,09:54
1066,13066,Secunderabad Superfast Express,Superfast,WR04,CR01,994,Weekly,SCR,13:14,04:29
1067,13067,Bilaspur Mail Express,Mail,WR07,CR04,1386,Bi-weekly,SECR,18:23,20:36
1068,13068,Kolkata Passenger Express,Passenger,CR02,CR07,242,Daily,SER,16:34,08:28
1069,13069,Hubballi Vande Bharat Express,Vande Bharat,CR05,ER02,780,Weekly,SWR,14:34,10:17
1070,13070,Chennai Express Express,Express,CR08,ER05,1004,Bi-weekly,SR,11:28,07:34
1071,13071,Jabalpur Superfast Express,Superfast,ER03,ER08,605,Daily,WCR,11:07,10:47
1072,13072,Mumbai Mail Express,Mail,ER06,EC03,1977,Weekly,WR,15:44,01:20
1073,13073,Mumbai Passenger Express,Passenger,EC01,EC06,1597,Bi-weekly,CR,18:34,19:16
1074,13074,Kolkata Vande Bharat Express,Vande Bharat,EC04,EC01,436,Daily,ER,01:34,15:17
1075,13075,Hajipur Express Express,Express,EC07,EC04,1898,Weekly,ECR,17:21,05:44
1076,13076,Bhubaneswar Superfast Express,Superfast,EC02,EC07,1637,Bi-weekly,ECoR,03:15,11:30
1077,13077,New Delhi Mail Express,Mail,EC05,NR02,465,Daily,NR,21:23,08:03
1078,13078,Prayagraj Passenger Express,Passenger,EC08,NR05,2111,Weekly,NCR,05:59,11:52
1079,13079,Gorakhpur Vande Bharat Express,Vande Bharat,NR03,NR08,495,Bi-weekly,NER,03:48,18:32
1080,13080,Guwahati Express Express,Express,NR06,NC03,154,Daily,NFR,21:23,21:52
1081,13081,Jaipur Superfast Express,Superfast,NC01,NC06,2055,Weekly,NWR,15:40,12:01
1082,13082,Secunderabad Mail Express,Mail,NC04,NE01,979,Bi-weekly,SCR,16:48,12:42
1083,13083,Bilaspur Passenger Express,Passenger,NC07,NE04,130,Daily,SECR,10:30,20:18
1084,13084,Kolkata Vande Bharat Express,Vande Bharat,NE02,NE07,613,Weekly,SER,08:10,12:38
1085,13085,Hubballi Express Express,Express,NE05,NF02,1938,Bi-weekly,SWR,22:04,05:18
1086,13086,Chennai Superfast Express,Superfast,NE08,NF05,659,Daily,SR,19:08,00:51
1087,13087,Jabalpur Mail Express,Mail,NF03,NF08,2310,Weekly,WCR,05:19,11:31
1088,13088,Mumbai Passenger Express,Passenger,NF06,NW03,2378,Bi-weekly,WR,09:00,09:33
1089,13089,Mumbai Vande Bharat Express,Vande Bharat,NW01,NW06,1279,Daily,CR,11:55,18:15
1090,13090,Kolkata Express Express,Express,NW04,SC01,904,Weekly,ER,15:24,09:10
1091,13091,Hajipur Superfast Express,Superfast,NW07,SC04,670,Bi-weekly,ECR,17:50,18:18
1092,13092,Bhubaneswar Mail Express,Mail,SC02,SC07,397,Daily,ECoR,03:23,11:53
1093,13093,New Delhi Passenger Express,Passenger,SC05,SE02,2165,Weekly,NR,00:42,06:11
1094,13094,Prayagraj Vande Bharat Express,Vande Bharat,SC08,SE05,1367,Bi-weekly,NCR,00:20,12:16
1095,13095,Gorakhpur Express Express,Express,SE03,SE08,1456,Daily,NER,10:47,04:03
1096,13096,Guwahati Superfast Express,Superfast,SE06,SE03,1308,Weekly,NFR,05:42,02:34
1097,13097,Jaipur Mail Express,Mail,SE01,SE06,2376,Bi-weekly,NWR,02:18,19:32
1098,13098,Secunderabad Passenger Express,Passenger,SE04,SW01,485,Daily,SCR,04:45,19:21
1099,13099,Bilaspur Vande Bharat Express,Vande Bharat,SE07,SW04,1179,Weekly,SECR,18:10,04:46
1100,13100,Kolkata Express Express,Express,SW02,SW07,513,Bi-weekly,SER,17:29,22:01
1101,13101,Hubballi Superfast Express,Superfast,SW05,SR02,2274,Daily,SWR,05:02,16:31
1102,13102,Chennai Mail Express,Mail,SW08,SR05,2022,Weekly,SR,02:04,13:52
1103,13103,Jabalpur Passenger Express,Passenger,SR03,SR08,1021,Bi-weekly,WCR,18:54,20:30
1104,13104,Mumbai Vande Bharat Express,Vande Bharat,SR06,WC03,1700,Daily,WR,12:40,13:31
1105,13105,Mumbai Express Express,Express,WC01,WC06,1093,Weekly,CR,15:45,21:36
1106,13106,Kolkata Superfast Express,Superfast,WC04,WR01,313,Bi-weekly,ER,13:18,00:04
1107,13107,Hajipur Mail Express,Mail,WC07,WR04,1451,Daily,ECR,21:30,10:05
1108,13108,Bhubaneswar Passenger Express,Passenger,WR02,WR07,1646,Weekly,ECoR,01:50,18:59
1109,13109,New Delhi Vande Bharat Express,Vande Bharat,WR05,CR02,739,Bi-weekly,NR,03:17,18:13
1110,13110,Prayagraj Express Express,Express,WR08,CR05,2138,Daily,NCR,03:02,05:45
1111,13111,Gorakhpur Superfast Express,Superfast,CR03,CR08,1477,Weekly,NER,08:39,14:33
1112,13112,Guwahati Mail Express,Mail,CR06,ER03,1272,Bi-weekly,NFR,02:15,12:08
1113,13113,Jaipur Passenger Express,Passenger,ER01,ER06,1183,Daily,NWR,02:47,02:05
1114,13114,Secunderabad Vande Bharat Express,Vande Bharat,ER04,EC01,1559,Weekly,SCR,05:21,07:12
1115,13115,Bilaspur Express Express,Express,ER07,EC04,1847,Bi-weekly,SECR,15:14,15:42
1116,13116,Kolkata Superfast Express,Superfast,EC02,EC07,1330,Daily,SER,13:56,10:23
1117,13117,Hubballi Mail Express,Mail,EC05,EC02,1330,Weekly,SWR,19:42,01:27
1118,13118,Chennai Passenger Express,Passenger,EC08,EC05,1796,Bi-weekly,SR,05:59,18:50
1119,13119,Jabalpur Vande Bharat Express,Vande Bharat,EC03,EC08,269,Daily,WCR,13:31,14:51
1120,13120,Mumbai Express Express,Express,EC06,NR03,899,Weekly,WR,12:40,17:46
1121,13121,Mumbai Superfast Express,Superfast,NR01,NR06,861,Bi-weekly,CR,22:00,11:36
1122,13122,Kolkata Mail Express,Mail,NR04,NC01,222,Daily,ER,10:35,13:07
1123,13123,Hajipur Passenger Express,Passenger,NR07,NC04,723,Weekly,ECR,05:38,07:34
1124,13124,Bhubaneswar Vande Bharat Express,Vande Bharat,NC02,NC07,1775,Bi-weekly,ECoR,18:11,20:09
1125,13125,New Delhi Express Express,Express,NC05,NE02,130,Daily,NR,01:12,20:12
1126,13126,Prayagraj Superfast Express,Superfast,NC08,NE05,1688,Weekly,NCR,09:02,10:01
1127,13127,Gorakhpur Mail Express,Mail,NE03,NE08,1184,Bi-weekly,NER,12:31,06:45
1128,13128,Guwahati Passenger Express,Passenger,NE06,NF03,1464,Daily,NFR,05:26,02:55
1129,13129,Jaipur Vande Bharat Express,Vande Bharat,NF01,NF06,1827,Weekly,NWR,06:40,15:36
1130,13130,Secunderabad Express Express,Express,NF04,NW01,205,Bi-weekly,SCR,20:57,22:58
1131,13131,Bilaspur Superfast Express,Superfast,NF07,NW04,2234,Daily,SECR,16:03,10:14
1132,13132,Kolkata Mail Express,Mail,NW02,NW07,590,Weekly,SER,19:48,12:44
1133,13133,Hubballi Passenger Express,Passenger,NW05,SC02,380,Bi-weekly,SWR,05:51,10:32
1134,13134,Chennai Vande Bharat Express,Vande Bharat,NW08,SC05,1153,Daily,SR,04:49,17:41
1135,13135,Jabalpur Express Express,Express,SC03,SC08,899,Weekly,WCR,14:57,14:29
1136,13136,Mumbai Superfast Express,Superfast,SC06,SE03,707,Bi-weekly,WR,12:22,14:02
1137,13137,Mumbai Mail Express,Mail,SE01,SE06,521,Daily,CR,18:22,09:32
1138,13138,Kolkata Passenger Express,Passenger,SE04,SE01,1096,Weekly,ER,17:14,17:12
1139,13139,Hajipur Vande Bharat Express,Vande Bharat,SE07,SE04,939,Bi-weekly,ECR,13:53,05:35
1140,13140,Bhubaneswar Express Express,Express,SE02,SE07,228,Daily,ECoR,01:46,16:22
1141,13141,New Delhi Superfast Express,Superfast,SE05,SW02,1525,Weekly,NR,08:16,09:18
1142,13142,Prayagraj Mail Express,Mail,SE08,SW05,1970,Bi-weekly,NCR,09:19,12:45
1143,13143,Gorakhpur Passenger Express,Passenger,SW03,SW08,714,Daily,NER,21:27,15:57
1144,13144,Guwahati Vande Bharat Express,Vande Bharat,SW06,SR03,1081,Weekly,NFR,04:44,00:27
1145,13145,Jaipur Express Express,Express,SR01,SR06,2353,Bi-weekly,NWR,09:41,12:12
1146,13146,Secunderabad Superfast Express,Superfast,SR04,WC01,817,Daily,SCR,12:06,09:24
1147,13147,Bilaspur Mail Express,Mail,SR07,WC04,2016,Weekly,SECR,02:50,09:39
1148,13148,Kolkata Passenger Express,Passenger,WC02,WC07,1372,Bi-weekly,SER,06:55,05:02
1149,13149,Hubballi Vande Bharat Express,Vande Bharat,WC05,WR02,1820,Daily,SWR,14:53,10:01
1150,13150,Chennai Express Express,Express,WC08,WR05,127,Weekly,SR,09:14,21:07
1151,13151,Jabalpur Superfast Express,Superfast,WR03,WR08,2123,Bi-weekly,WCR,04:07,06:08
1152,13152,Mumbai Mail Express,Mail,WR06,CR03,1011,Daily,WR,07:31,12:00
1153,13153,Mumbai Passenger Express,Passenger,CR01,CR06,369,Weekly,CR,03:11,02:18
